geometry,tile,label,year,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,T100,T101,T102,T103,T104,T105,T106,T107,T108,T109,T110,T111,T112,T113,T114,T115,T116,T117,T118,T119,T120,T121,T122,T123,T124,T125,T126,T127
POINT (-61.248887 -9.982032),C51L34,CORTE SELETIVO,2024,2.5014777,-2.8821373,2.8277574,1.3594987,-0.8156993,-0.5437995,-0.27189976,-0.16313985,0.5437995,5.927415,-1.0332191,0.3262797,-3.5346968,-1.6313986,-0.38065967,0.1087599,-2.5014777,3.425937,-2.0120583,2.338338,0.05437995,0.6525594,-0.8156993,-0.3262797,6.688734,1.9032983,-5.492375,3.0452774,1.0332191,1.087599,3.4803169,-0.8700792,-2.4470978,-0.48941955,1.5226387,-0.05437995,1.6313986,-4.350396,-0.4350396,-2.338338,-0.27189976,-2.338338,2.8277574,2.0120583,0.76131934,-1.5226387,0.48941955,-2.8821373,1.3051188,-4.296016,0.59817946,3.8065965,-0.38065967,2.4470978,0.1087599,0.38065967,-2.229578,0.05437995,5.329235,2.9908974,1.2507389,0.0,2.7733774,4.7310557,0.6525594,3.425937,0.92445916,4.1872563,2.8821373,1.3594987,0.9788391,-0.05437995,4.404776,-1.5226387,-3.5346968,0.59817946,0.76131934,1.8489183,0.8700792,-2.0120583,-2.175198,-3.0996573,-2.283958,-1.7945384,1.1963589,1.4682587,1.3594987,-1.6857785,2.4470978,-0.76131934,-3.0996573,-1.141979,-0.8700792,0.6525594,2.175198,-0.27189976,-0.3262797,2.8277574,5.492375,-0.38065967,-3.8065965,-1.141979,-3.0452774,-1.2507389,3.1540372,3.8609765,0.48941955,2.0120583,2.5014777,1.2507389,2.8821373,-0.6525594,-2.6646175,-0.8156993,2.3927178,-0.1087599,-1.5226387,0.1087599,-5.437995,-5.0573354,0.0,-2.7733774,-6.906254,5.220475,-2.1208181,-1.141979,3.2084172,0.70693934
POINT (-61.231348 -9.979264),C51L34,CORTE SELETIVO,2024,4.0876026,-4.286998,0.797581,2.8912313,1.6450108,-0.99697626,1.1465228,-1.3459179,0.99697626,4.586091,-1.3459179,-1.5453132,-3.987905,-2.5422895,-0.49848813,-0.09969763,-3.0906265,1.9441037,-1.7945573,2.2930455,0.0,1.2462204,-1.1963716,-0.44863933,5.1842766,1.6450108,-4.835335,1.7447084,0.6480346,-0.2990929,2.3428943,-3.0407777,-3.2401729,0.09969763,0.6480346,-0.49848813,2.5422895,-3.5891147,2.1933477,-0.44863933,-0.14954644,-4.037754,4.735637,1.2960691,0.69788337,-1.8444061,1.6450108,-1.4456156,-0.09969763,-4.4365444,1.2462204,1.9939525,0.3987905,2.641987,1.0966738,-0.19939525,-3.4894168,-0.19939525,5.5332184,0.797581,0.6480346,-0.24924406,1.7945573,4.4863935,2.8413823,4.1374516,2.4924407,2.4924407,2.4924407,1.1963716,-1.1963716,1.5453132,5.7326136,-2.392743,-4.885184,-1.3459179,0.69788337,2.94108,0.6480346,-0.6480346,-3.3398705,-3.6888123,-4.1374516,-1.0966738,1.2462204,0.797581,2.1933477,-0.3987905,1.6948596,-0.7477322,-1.3957667,-1.9441037,0.09969763,1.6948596,2.3428943,2.4924407,-0.69788337,2.0438013,6.0815554,0.049848814,-4.2371492,-0.6480346,0.049848814,-0.6480346,2.5921383,1.7945573,1.8942549,0.14954644,2.7915335,-1.2462204,2.5422895,0.3987905,-1.0966738,0.34894168,2.6918359,-0.34894168,-3.5891147,1.4456156,-3.8882074,-3.738661,0.19939525,-0.69788337,-6.330799,2.7915335,-2.143499,-1.046825,2.392743,1.6948596
POINT (-61.236325 -9.977573),C51L34,CORTE SELETIVO,2024,2.6722732,-3.7300477,3.3403413,1.7815154,1.1134471,-1.2804642,0.72374064,0.055672355,1.6144983,4.6208053,-1.1134471,-1.8371878,-2.8392901,-2.1712217,-0.22268942,-1.1134471,-2.6722732,2.2268941,-2.2825665,2.4495835,1.725843,0.8907577,1.0577748,-1.2247918,5.1218567,-0.22268942,-4.676478,3.78572,0.27836177,0.055672355,2.9506347,-2.1155496,-3.5073583,1.0577748,0.779413,0.6123959,4.73215,-5.4002185,-0.779413,-2.6166008,0.6680683,-3.0063071,3.5630307,1.558826,-0.22268942,-0.72374064,0.72374064,-3.6743755,1.2247918,-6.123959,1.5031536,1.4474813,1.0021024,1.558826,0.0,0.72374064,-4.73215,-0.16701707,5.7342525,3.3403413,0.83508533,1.1134471,1.725843,4.565133,2.4495835,2.2268941,1.89286,2.2268941,2.6722732,1.9485325,1.558826,0.94643,4.676478,-1.1134471,-2.3939114,-2.1712217,0.83508533,3.6187031,1.558826,-2.0042048,-2.5609283,-3.6743755,-3.897065,-1.0577748,1.0021024,-1.7815154,1.7815154,-0.055672355,3.3403413,0.8907577,-1.1134471,-3.284669,0.44537884,1.0021024,2.2825665,2.5609283,0.3897065,2.0042048,7.0703893,0.779413,-2.505256,1.0577748,-3.3403413,-2.2268941,2.2268941,2.4495835,-0.6123959,2.8392901,3.3960137,-0.5010512,1.6144983,0.0,-0.6680683,-1.0021024,1.9485325,-1.7815154,-1.8371878,2.9506347,-3.8413925,-2.9506347,-1.0577748,-1.1134471,-5.2888737,5.7342525,-3.2289965,1.9485325,4.3424435,0.94643
POINT (-61.238173 -9.969729),C51L34,CORTE SELETIVO,2024,4.5452075,-2.8268974,1.8291689,2.2171745,1.4411634,-0.38800552,0.27714682,2.2726038,2.5497506,3.7691965,-0.22171745,0.83144045,-2.60518,-1.5520221,0.49886426,1.1085873,-2.8268974,0.9422991,-1.8845983,1.4965928,2.2726038,0.22171745,-0.49886426,0.6651523,6.485235,2.6606092,-4.600637,2.60518,0.4434349,-0.8868698,1.8291689,-2.3280332,-3.1040442,0.7205817,-0.77601105,0.8868698,3.2703323,-5.653795,1.1085873,-1.7183102,0.38800552,-3.2149029,3.2149029,1.6628809,0.7205817,-0.27714682,1.995457,-3.2703323,0.49886426,-5.1549306,1.4965928,2.7714682,1.1640166,3.2149029,-0.49886426,2.438892,-3.8800554,-1.1640166,7.039529,2.7160387,0.4434349,1.2748753,2.438892,5.099501,2.2171745,1.8845983,1.6074514,2.60518,1.4965928,3.2149029,-0.22171745,1.1085873,6.09723,-1.6628809,-2.8268974,-3.824626,-0.49886426,1.7737396,0.83144045,-0.55429363,-3.7691965,-3.7691965,-1.4411634,-0.4434349,0.7205817,-1.2748753,0.77601105,-0.77601105,2.9931855,-0.4434349,-1.4411634,-2.8268974,0.16628808,0.83144045,2.2726038,0.9977285,1.5520221,1.7183102,4.7669253,1.4411634,-5.4320774,1.1085873,-0.9977285,-1.1085873,2.438892,3.6583378,1.0531579,3.048615,3.2703323,0.16628808,2.937756,-0.9422991,-0.22171745,-2.0508864,2.937756,-0.49886426,-2.5497506,1.3303046,-5.044072,-4.9886427,-0.77601105,-2.161745,-4.434349,4.3789196,-1.9400277,1.1640166,3.7691965,0.27714682
POINT (-61.238917 -9.969634),C51L34,CORTE SELETIVO,2024,4.5407143,-2.6365438,1.7088709,3.0271428,1.4159217,-0.39059907,-0.3417742,1.8553456,2.3924193,2.7830184,1.4647465,1.269447,-2.6365438,-1.8553456,0.9276728,1.1229724,-4.638364,1.0741475,-3.2712672,2.587719,2.8318434,0.39059907,0.43942395,-0.58589864,5.468387,2.148295,-4.589539,3.808341,1.1229724,-0.29294932,1.5135714,-2.4900692,-3.2224424,0.83002305,-1.3182719,1.1229724,2.587719,-5.810161,1.7088709,-1.4647465,0.29294932,-3.5153916,2.4412441,1.3182719,0.14647466,1.3670968,3.0759678,-3.7106912,0.83002305,-4.443064,-0.24412441,2.7830184,0.048824884,2.538894,-1.2206221,2.3435946,-3.7106912,-0.48824883,6.2007604,2.3435946,-0.09764977,1.1229724,4.19894,5.2730875,1.7088709,2.4900692,1.7576958,2.929493,1.2206221,3.0271428,-0.43942395,0.19529954,5.2730875,-0.29294932,-1.9529953,-4.8336635,-0.3417742,1.3182719,2.6853685,0.29294932,-3.2712672,-3.6618662,-1.3182719,-0.3417742,-0.24412441,-2.587719,-0.6347235,0.3417742,3.4665668,0.48824883,-1.7576958,-3.1736174,0.73237324,0.048824884,2.7341936,1.3182719,2.148295,2.1971197,4.29659,3.2224424,-4.638364,1.1717973,-0.39059907,0.6835484,0.8788479,4.0524654,2.1971197,2.6853685,2.3435946,-0.53707373,2.1971197,-1.0253226,1.3182719,-0.78119814,3.4177418,-0.83002305,-1.8065207,1.6600461,-4.9801383,-4.7848387,0.0,-2.978318,-4.638364,3.808341,-1.6600461,1.3182719,4.589539,0.43942395
POINT (-61.239202 -9.969495),C51L34,CORTE SELETIVO,2024,2.0760236,-0.9620597,2.531736,0.30380833,2.531736,-0.60761666,0.05063472,1.7215805,1.8228499,4.9115677,0.5063472,-0.86079025,-2.2279277,-3.595065,1.0126944,1.0633291,-3.2912567,1.265868,-2.886179,1.265868,0.65825135,1.3671374,1.1139638,0.9620597,6.430609,0.65825135,-6.278705,3.038083,1.5696763,0.75952077,2.3291972,-2.886179,-1.3165027,1.265868,2.4304667,0.65825135,3.8988733,-3.3418915,1.1645986,-1.9747541,-1.1645986,-1.6709458,3.6456997,1.4684069,2.531736,-1.0126944,0.30380833,-0.9620597,1.3165027,-2.3798318,1.9241194,4.8102984,-0.30380833,1.2152333,-0.75952077,-0.30380833,-3.1393526,-0.9620597,5.8736277,1.1139638,-0.20253888,-0.20253888,3.2912567,5.215376,2.8355443,2.2279277,-0.45571247,1.1645986,2.1772928,2.6330054,0.20253888,1.6709458,5.924262,-0.5569819,-3.1899874,-2.0760236,1.0126944,3.7469692,1.7215805,-0.10126944,-1.9747541,-4.2026815,-3.088718,-1.9241194,1.5696763,-1.8734846,4.152047,-2.1772928,4.4558554,-0.7088861,-1.9241194,-0.05063472,-0.8101555,-0.40507776,1.4684069,0.5063472,0.05063472,0.9620597,3.9495082,-1.1645986,-4.4558554,-0.60761666,-2.531736,-2.531736,1.5696763,3.1393526,2.7849095,1.3671374,3.4937956,-0.7088861,2.7342749,-0.35444304,-0.91142493,-0.20253888,1.0126944,1.0633291,-0.86079025,0.10126944,-4.8609333,-6.076166,-0.20253888,-2.3291972,-5.063472,5.2660108,-3.240622,1.0126944,2.0253887,0.91142493
POINT (-61.239177 -9.969248),C51L34,CORTE SELETIVO,2024,0.18659146,0.43538007,2.861069,-0.24878861,3.1720548,-1.1817459,-0.74636585,3.2964492,1.6793231,3.6074347,-0.37318292,0.062197153,-1.9281117,-4.913575,3.6074347,1.617126,-2.052506,1.7415203,-1.8037174,0.18659146,1.4305345,1.2439431,0.6841687,1.0573516,3.5452378,-0.062197153,-7.8990383,1.3061402,2.1769004,1.9903089,1.7415203,-2.9232662,-2.1769004,1.3061402,5.722138,-1.4305345,0.9329573,-2.4878862,-1.2439431,-3.1720548,-1.8659146,-0.24878861,3.3586462,3.1720548,4.415998,0.24878861,-1.4305345,-0.24878861,1.8037174,-2.1769004,-0.18659146,6.2819123,-0.124394305,2.7988718,0.99515444,0.062197153,-0.62197155,-3.234252,4.105012,-0.18659146,-0.43538007,-1.4305345,3.9806178,3.2964492,2.2390976,0.6841687,-1.1195488,1.4927317,2.425689,1.6793231,2.2390976,1.3061402,5.4733496,1.1817459,-3.4830406,-1.2439431,0.0,4.851378,0.37318292,-1.1195488,-1.3061402,-3.0476606,-2.9854634,-3.3586462,1.6793231,-2.9854634,4.602589,-2.6122804,2.4878862,-1.3061402,-2.1147032,-0.124394305,0.5597744,-2.6122804,-0.24878861,1.3683374,-0.6841687,0.37318292,3.3586462,-1.0573516,-3.6074347,-3.2964492,-2.7366748,-4.105012,0.062197153,5.4733496,2.7988718,2.7988718,3.4830406,1.8037174,1.1817459,0.74636585,0.0,0.0,-0.74636585,1.7415203,-1.0573516,1.5549288,-5.5977435,-6.903884,1.3683374,-1.7415203,-6.4063067,4.2294064,-4.6647863,0.5597744,1.2439431,1.1195488
POINT (-61.237452 -9.96928),C51L34,CORTE SELETIVO,2024,5.6207237,-2.4088814,1.605921,2.5694737,0.16059211,0.16059211,-2.0341666,1.3382676,2.0876973,3.9612718,0.64236844,2.141228,-3.4794955,-0.3747149,0.9635526,1.070614,-3.1583114,1.3917983,-3.4794955,2.2482893,1.8735745,1.0170833,0.2676535,0.0,5.6207237,0.8564912,-4.228925,3.4794955,0.2141228,-0.3747149,0.7494298,-1.7129824,-4.228925,0.2676535,-0.9100219,1.231206,2.30182,-5.2995396,0.7494298,-1.9271052,0.8029605,-2.4088814,2.462412,3.8006797,0.32118422,-1.231206,3.4259648,-3.5330262,0.8029605,-4.068333,0.64236844,1.8735745,0.4282456,2.7835965,0.4817763,4.121864,-3.8542104,-0.9100219,6.798399,2.7300658,0.9635526,0.2676535,4.0148025,4.7107015,2.5159428,2.6765351,1.7129824,2.1947587,1.1776754,2.0341666,-0.2141228,0.2141228,6.423684,-0.8029605,-1.4988596,-1.6594517,-0.3747149,2.0876973,0.7494298,-0.8029605,-5.0318856,-4.228925,-2.6765351,-0.16059211,-0.32118422,-0.7494298,1.1776754,-1.3917983,3.211842,-0.64236844,-1.3382676,-3.2653728,-0.0535307,0.9100219,2.6230044,0.1070614,2.6230044,0.5888377,4.5501094,2.4088814,-6.3166227,0.1070614,-1.231206,0.64236844,1.445329,2.462412,1.1241447,2.30182,2.3553507,-1.0170833,3.4794955,-0.16059211,-0.9100219,-0.8029605,2.7835965,0.535307,-3.3724341,0.9100219,-3.9612718,-3.6936183,0.0,-3.4259648,-3.747149,4.657171,-1.3382676,0.1070614,4.657171,-0.4817763
POINT (-61.239113 -9.969021),C51L34,CORTE SELETIVO,2024,3.9850643,-2.8549714,1.1300929,2.5575786,1.0706142,0.23791428,0.89217854,2.1412284,2.795493,4.6988072,-0.41634998,1.6059214,-3.449757,-1.6059214,0.41634998,0.6542643,-3.866107,2.617057,-2.1412284,3.6281927,0.9516571,0.83269995,-1.0706142,-1.0706142,7.553778,0.5947857,-7.315864,2.6765356,-0.29739285,1.1300929,2.795493,-2.0222714,-4.044543,-0.17843571,0.89217854,1.4869642,3.5687141,-6.0073357,1.9033142,-1.7248785,0.71374285,-3.2118428,1.9033142,2.5575786,0.35687143,-1.8438357,1.7248785,-2.3196642,-0.5353071,-3.6281927,0.77322143,2.9739285,0.47582856,2.08175,-0.35687143,0.47582856,-1.8438357,-0.05947857,6.066814,2.4386213,1.7248785,1.1895714,2.1412284,4.5798497,1.1300929,2.6765356,1.0111357,3.5092356,1.1300929,0.89217854,1.0111357,-0.29739285,3.9850643,-1.7248785,-4.6988072,-0.5353071,-0.6542643,0.17843571,0.47582856,-1.5464429,-3.0928857,-2.7360141,-0.5353071,-0.11895714,0.77322143,-0.47582856,2.08175,-0.71374285,2.4981,-1.0111357,-0.41634998,-1.7248785,-0.9516571,-0.05947857,1.6059214,0.47582856,0.41634998,1.7843571,3.6876714,0.9516571,-7.196907,-2.1412284,-2.2007072,-0.17843571,3.5092356,4.9962,1.6059214,2.3196642,1.3680071,1.3085285,2.8549714,-1.24905,-3.1523643,-0.05947857,2.3791428,1.1300929,-2.2007072,-0.35687143,-4.8177643,-5.234114,1.0111357,-1.9627928,-5.41255,4.4608927,-1.0706142,0.17843571,1.5464429,-0.29739285
POINT (-61.238297 -9.96929),C51L34,CORTE SELETIVO,2024,5.558726,-2.498304,2.3733885,3.8099134,0.87440634,-0.8119487,-1.9361855,2.1235583,3.1228797,2.9979646,0.624576,1.8112702,-2.3733885,-1.6863551,1.7488127,2.8730493,-4.1222014,1.6863551,-5.371353,1.8112702,2.9979646,-1.1242367,1.0617791,-0.062457595,5.4962683,1.3740671,-3.560083,4.5594044,-0.12491519,-1.4365246,1.1242367,-1.3116095,-4.2471166,0.68703353,-1.249152,1.8112702,3.2477949,-5.3088956,0.56211835,-2.2484734,1.6863551,-2.6856766,2.1860158,2.0611007,-0.12491519,1.7488127,2.310931,-3.1228797,0.87440634,-6.682963,-0.18737279,2.935507,0.12491519,3.7474556,-0.12491519,3.3102524,-4.4344893,1.1242367,7.9321146,4.2471166,-0.624576,1.1866943,3.997286,4.93415,2.2484734,1.4989823,1.8112702,1.1866943,3.4976254,1.4989823,-0.87440634,1.3116095,4.8092346,-0.062457595,-1.3740671,-4.746777,-2.0611007,1.998643,2.498304,0.0,-4.746777,-4.2471166,-0.9368639,-0.9368639,2.2484734,-1.998643,-0.43720317,0.56211835,4.5594044,-0.12491519,-2.1860158,-2.935507,0.37474558,-0.8119487,2.5607615,0.18737279,2.0611007,2.2484734,5.246438,3.3102524,-5.0590653,1.6238974,-2.0611007,-0.18737279,0.87440634,3.6225405,1.249152,3.3102524,2.623219,0.43720317,2.9979646,0.624576,2.1860158,-0.74949116,3.7474556,-0.9993215,-1.249152,2.1235583,-4.871692,-3.3727102,-0.24983038,-2.623219,-1.6238974,3.3102524,-1.998643,1.249152,4.871692,1.1866943
POINT (-61.24028 -9.967933),C51L34,CORTE SELETIVO,2024,2.0170393,-2.3729875,1.2458184,2.0170393,1.8983899,-0.47459748,0.11864937,0.0,2.4916368,5.69517,-1.6017665,0.11864937,-3.7374551,-1.4831171,0.8305456,1.6017665,-4.3900266,0.8898703,-3.9747539,1.9577147,1.6610912,1.4237925,-2.076364,-0.94919497,6.407066,0.059324685,-7.534235,2.9069097,1.4831171,0.35594812,1.6017665,-1.0085196,-2.7882602,0.4152728,1.0678444,-0.8305456,2.7882602,-2.1950133,1.2458184,-1.1864938,0.23729874,-2.6696107,2.847585,2.847585,1.8983899,-3.1442084,0.71189624,-1.1864938,0.94919497,-3.6781304,1.4237925,2.3136628,1.1864938,3.7967799,1.0678444,1.6610912,-3.1442084,-0.5932469,6.347741,0.8898703,0.65257156,-0.17797406,3.5594811,4.568001,2.847585,4.923949,0.7712209,0.5932469,1.2458184,2.254338,1.127169,1.5424418,5.9324684,1.1864938,-4.0934033,0.5339222,0.7712209,2.5509615,1.0678444,-3.3815072,-3.6781304,-3.203533,-1.6610912,-2.9662342,0.059324685,1.6610912,4.0340786,-0.17797406,1.4237925,-1.3644677,-1.7204158,-0.7712209,-1.3051431,0.35594812,1.7797406,0.35594812,-0.4152728,1.4831171,5.7544947,0.29662344,-5.1612477,-0.65257156,-2.6102862,-1.127169,3.2628577,2.7882602,3.5001564,0.5339222,2.7882602,-1.6017665,3.1442084,0.8898703,-1.7204158,1.5424418,0.5932469,0.35594812,-2.3136628,-0.23729874,-4.3900266,-4.6866503,0.35594812,-2.076364,-6.8816633,5.398546,-0.7712209,-0.17797406,3.5001564,1.6017665
POINT (-61.238796 -9.96789),C51L34,CORTE SELETIVO,2024,4.850791,-1.798608,0.7630458,3.597216,2.0711243,-0.05450327,-0.43602616,0.7085425,2.4526472,4.1967516,1.0900654,1.5260916,-2.5071504,-1.6350981,0.21801308,2.0166209,-4.414765,0.43602616,-1.8531111,1.0355622,2.5616536,1.5260916,0.65403926,0.10900654,4.850791,2.1256275,-5.3413205,4.251255,0.98105884,-0.59953594,2.1256275,-2.83417,-4.1422486,0.81754905,-0.9265556,0.3815229,2.7251635,-3.597216,1.6350981,-0.8720523,0.7085425,-3.9242353,2.1801307,1.7441046,-0.65403926,-0.5450327,3.1611896,-4.850791,1.3080785,-3.7607255,1.6350981,1.0355622,1.0900654,2.6706603,-0.10900654,3.1066864,-4.251255,-0.32701963,6.921915,-0.16350982,1.1990719,-0.05450327,2.9976797,4.687281,2.2346342,4.0332417,2.1256275,2.5616536,0.8720523,2.9976797,-1.417085,0.65403926,6.2133727,-1.417085,-3.215693,-3.7062223,-0.32701963,1.1445687,1.0900654,0.0,-3.215693,-3.4882092,-2.0711243,-0.10900654,0.8720523,-0.16350982,1.8531111,-0.7630458,2.4526472,0.3815229,-0.21801308,-2.7251635,0.32701963,1.3625817,3.3792026,2.2891374,2.1256275,2.0166209,4.6327777,0.10900654,-5.232314,0.10900654,0.21801308,1.1445687,1.8531111,3.433706,4.1967516,1.1990719,1.3625817,-1.5260916,3.4882092,-1.417085,-0.05450327,-0.9265556,2.616157,0.27251634,-2.4526472,1.2535752,-3.3246994,-4.5782747,-0.49052942,-3.1066864,-4.6327777,3.7062223,-1.2535752,0.3815229,4.087745,0.21801308
POINT (-61.245835 -9.965141),C51L34,CORTE SELETIVO,2024,4.8767824,-0.9179826,2.581826,1.1474782,0.68848693,0.05737391,-0.5737391,2.4670782,-0.17212173,4.073548,0.68848693,2.4670782,-2.2375824,-1.7212174,-1.3769739,1.893339,-4.2456694,2.6392,-0.4589913,2.6392,1.6638434,1.7785913,1.6638434,-0.40161738,3.270313,0.80323476,-4.589913,4.1309214,1.0327303,-0.28686956,1.6638434,-0.8606087,-3.0408173,0.17212173,0.11474782,0.80323476,1.4917216,-3.4998085,-0.9179826,-3.270313,1.4343477,-3.786678,2.8113217,4.475165,-0.5737391,0.97535646,2.581826,-2.9834433,1.8359652,-0.8606087,1.4917216,0.9179826,1.3769739,1.9507129,-1.0327303,3.0408173,-1.8359652,-1.5490956,5.221026,-0.7458608,1.4343477,0.0,2.1802087,2.9834433,-1.3196,-0.05737391,0.22949564,3.6719303,0.7458608,1.4917216,0.9179826,-1.0327303,6.31113,-0.9179826,-4.9341564,-2.0654607,-0.40161738,2.2949564,3.0981913,2.2375824,-2.1228347,-2.3523304,-4.3604174,1.4343477,-0.05737391,0.17212173,-0.28686956,-1.893339,1.893339,1.0327303,1.7212174,-1.3196,0.17212173,2.1802087,2.2949564,2.1802087,2.4097042,2.008087,3.212939,-0.11474782,-4.8194084,0.8606087,-1.2048521,1.0901043,2.1228347,3.212939,2.0654607,-0.5163652,-1.2048521,0.4589913,1.6638434,-0.9179826,-1.5490956,-2.9834433,1.893339,-0.63111305,-3.0408173,2.581826,-4.475165,-4.475165,-0.80323476,-2.7539477,-7.2864866,2.5244522,-2.6965737,-0.05737391,2.9834433,0.63111305
POINT (-61.221648 -9.95356),C51L34,CORTE SELETIVO,2024,2.531148,-2.1191006,1.177278,1.4715976,1.1184142,0.588639,1.7659172,-0.41204733,1.4715976,4.944568,0.47091123,-0.94182247,-1.4715976,-2.472284,0.8829586,0.588639,-3.119787,2.2956922,-1.6481893,1.5893254,-0.52977514,2.7077396,-0.11772781,-1.3538698,5.356615,-0.47091123,-7.24026,0.8829586,2.2368283,1.6481893,4.238201,-2.5900118,-1.5304615,0.23545562,2.0602367,-1.177278,3.2375147,-3.6495621,0.7652308,0.0,0.52977514,-3.1786509,2.354556,1.4127337,1.6481893,-0.588639,0.23545562,-1.5893254,-0.70636684,-3.060923,1.177278,4.1204734,1.1184142,1.8247811,0.11772781,0.11772781,-1.5304615,-0.52977514,4.944568,0.47091123,1.4127337,1.4715976,2.354556,3.6495621,2.531148,2.943195,-0.70636684,3.6495621,1.5304615,0.23545562,1.4127337,0.47091123,4.179337,0.17659171,-5.2977514,-0.588639,2.0013728,2.2368283,-1.1184142,-2.1191006,-0.23545562,-3.0020592,-4.1204734,-2.0013728,-0.17659171,0.11772781,3.4141064,-1.4127337,1.8247811,-0.52977514,-1.3538698,-1.5304615,-0.94182247,0.17659171,1.5304615,-0.588639,-2.0013728,0.82409465,3.8261538,-0.41204733,-4.355929,-1.177278,-2.1779644,-1.5893254,3.119787,5.709799,1.5304615,0.82409465,2.1191006,0.2943195,1.8247811,0.52977514,-3.708426,-0.52977514,0.64750296,0.2943195,-2.2956922,-0.7652308,-4.532521,-5.1800237,-0.17659171,-0.70636684,-7.4757156,4.414793,-2.0013728,-0.41204733,3.4729702,1.2950059
POINT (-61.221704 -9.953421),C51L34,CORTE SELETIVO,2024,1.3196507,-4.0217924,2.4507797,1.1939696,-2.8278227,-2.2622583,0.6284051,3.8332708,-0.87976706,3.581909,-0.50272405,0.69124556,-3.958952,-2.9535038,-0.31420255,0.06284051,-1.7595341,0.6284051,-0.31420255,2.6393013,1.9480557,2.2622583,-1.0682886,-1.6338532,5.9070077,1.9480557,-5.5299644,2.7649822,1.8852152,2.4507797,1.7595341,-1.6966937,-3.1420252,1.3196507,0.37704304,-0.6284051,2.1994178,-5.7184863,-0.43988353,-2.0108962,-0.69124556,-4.3359947,3.0163443,2.1994178,1.3196507,-0.18852152,1.8223747,-2.1365771,0.12568101,-0.06284051,-0.69124556,3.0791848,0.06284051,1.0054481,-1.0682886,1.0682886,-2.0737367,-2.4507797,3.581909,2.4507797,-1.8852152,0.31420255,2.6393013,2.8906634,-0.50272405,-0.9426076,-1.0054481,3.6447494,-0.06284051,5.2786026,1.1311291,-0.8169266,4.6501975,0.06284051,-3.3933873,-2.0737367,1.0682886,0.7540861,3.1420252,2.0108962,-1.9480557,-3.958952,-1.8223747,0.18852152,0.8169266,-2.7021418,0.06284051,-4.210314,2.5764608,0.18852152,0.9426076,-1.4453317,-0.12568101,-0.5655646,1.4453317,-0.43988353,0.7540861,3.3305469,3.0791848,1.7595341,-2.8278227,-0.8169266,-1.6966937,0.50272405,3.0791848,4.9644,0.7540861,1.6966937,0.6284051,0.43988353,-0.87976706,-1.9480557,-0.5655646,-1.8852152,2.7649822,1.8852152,-1.3196507,1.0054481,-4.9644,-7.5408607,-1.2568102,-3.0791848,-7.9807444,1.5081722,-0.6284051,-1.9480557,4.084633,0.8169266
POINT (-61.228186 -9.953333),C51L34,CORTE SELETIVO,2024,1.8072476,-2.6024365,1.7349577,1.2289284,0.28915963,-1.0843486,0.57831925,4.771134,0.43373942,4.409684,0.21686971,0.28915963,-3.3976257,-0.65060914,-0.86747885,1.2289284,-1.0120587,4.337394,0.9397688,3.6144953,0.7228991,1.0120587,1.4457982,-0.07228991,4.843424,1.8072476,-6.0000625,2.6747265,2.457857,1.518088,3.5422053,-0.79518896,-2.6747265,1.3012183,0.0,0.9397688,3.1807559,-5.277163,-1.0843486,-4.337394,-1.2289284,-4.626554,3.831365,4.554264,-0.36144954,-0.86747885,1.4457982,-4.554264,0.57831925,-1.9518275,0.14457981,2.8193064,-0.21686971,1.9518275,0.36144954,1.3012183,-2.0241175,-1.8072476,5.0602937,2.7470164,1.9518275,-0.07228991,2.0241175,3.6144953,0.43373942,0.86747885,0.9397688,3.5422053,1.9518275,1.4457982,2.0241175,-1.3735082,5.494033,-1.4457982,-4.843424,-0.79518896,0.21686971,1.4457982,2.7470164,0.65060914,-1.9518275,-2.240987,-1.8795376,1.2289284,-0.07228991,0.86747885,-0.79518896,-3.3976257,2.385567,-0.36144954,-0.65060914,-0.7228991,-1.1566385,-0.14457981,1.7349577,-1.0120587,-0.57831925,0.86747885,4.698844,-0.43373942,-5.7109027,-2.0964072,-0.7228991,-1.1566385,2.0241175,5.277163,1.3735082,0.9397688,0.14457981,1.4457982,0.86747885,-0.86747885,-1.4457982,-2.6024365,2.0964072,2.0241175,-4.337394,-0.21686971,-3.4699154,-5.494033,0.28915963,-2.168697,-9.180819,4.771134,-2.0241175,-1.6626679,1.9518275,-0.79518896
